,Unnamed: 0,Unnamed: 0.1,Tweet,Emotion
1530,1280,404,Crește alarmant numărul infectate la Sighet - Numărul a ajuns la 11 coronavirus covid19 spitalsighet,Frica
1531,1064,188,"  Aia a fost probabil sperietura de început , când nimeni nu știa ce naibii se întâmplă și toți erau înnebuniți de frică . Acum , ne- am obișnuit deja cu noua realitate .",Frica
1532,242,242,sunt bucuroasa sa vad pe cineva din ro ♡,Bucurie
1533,2128,474,"Și aștept mâine din partea domnului Bănescu , ( acum observ ca are și un nume predestinat ) reacția indignată și însoțită de ceva afurisenii la adresa CTP . Bănuiesc că de capetele în gură nu așteaptă să se ocupe tot cultele ! 😈 😈",Furie
1534,1967,313,", înainte de votul moțiunii de cenzură : ” Dacă , până ieri , înainte de ședința de Guvern , eram îngrijorat ca fiecare român de ceea ce se întâmplă . După ședința de Guvern și după discursul de azi chiar sunt revoltat "" --  ",Furie
1535,1111,235,", spaima",Frica
1536,2197,543,om cu toane ? ? am inteles sunt o ciufuta,Furie
1537,1181,305,Ucraina ne dă reci : alertă după incendiul de la Cernobâl . Cât a crescut nivelul radiațiilor -,Frica
1538,3389,123,Condoleanțe familiilor îndurerate și rugăciune pentru cei care încă se luptă pentru   viață …,Tristete
1539,1397,521,De- a dreptul oribil .,Frica
1540,2794,333,"În noaptea de 15 spre 16.11.1940 , au închis granițele ghetoului din Varșovia .   La 80 de ani de la acest eveniment ,   sub egida Muzeului Ghetoului sunt organizate   la   Varșovia   serbări sub sloganul „ A fost un zid ” , care comemorează soarta a mii de evrei din Varșovia .",Neutru
1541,3298,32,"   Din nefericire cine să -i acuze și la cine să se adreseze ? ? In România nu există nici o instituție de stat legală , toate sunt supuse Corporației ! Așa că acești criminali au toate șansele să rămână nepedepsiți l",Tristete
1542,2692,231,și Bebe ediția Primăvară 2020 vă așteaptă cu super Reduceri si Cadouri – eveniment 100% online -,Neutru
1543,2332,678,"Veste proastă ! Sper ca SUA și sa nu aiba un nou Nero ! Oare de ce tocmai acum schimbă bufonul P.S.cuvintele arată caracterul :    sa spui despre unul din cei mai apropiati "" has been terminated"" ... bine o sa -mi spuna unii ca e revocat ... cu mersi",Furie
1544,1799,145,VIDEO -   Agresivitate : Tată şi fiu care au agresat un poliţist şi au înjurat copii …,Furie
1545,2728,267,"  Bea un vin , ca să nu spună peștele că l- a mâncat un câine . © Tata , care era pescar înrăit . 😁",Neutru
1546,33,33,"Din toamnă , Bisericile de lemn din Maramureş vor putea fi vizitate virtual . O încântare accesibilă oricui .",Bucurie
1547,3507,241,Ar trebui sa ne luăm drujna de mână și să ne aruncăm în Nistru la cat de imbecili și nevertebrali suntem- afirma cu durere duhovnicul meu . Zic : pot sa sar eu prima ? M- a privit cu o milă caldă venită din dragoste ...,Tristete
1548,1774,120,"Cum să judeci oamenii după orientarea sexulă , după cum arată sau după muzica pe care o ascultă ? Ai 10 ani ? up .",Furie
1549,1812,158,"Te duci si lasi milioane la MegaImage si vii stresat de casiere colerice , lipsite de orice ambilitate si calitati de comunicare . Lasand la o parte respectul !   Te alegi si cu dojeni ..   Pastreaza restul dna ! Poate iti iei o pastila de amabilitate macar . MegaImage ..",Furie
1550,2040,386,Ca ortodox mă simt ofensat de imaginile cu în desfrâu cu icoane și rugăciuni și cer ca acestea să fie eliminate din spațiul public .,Furie
1551,2766,305,"Rock 2021 , Mixaj Nou 2021 , Rock Alternativ Mixat 2021 [ Mixed ...   via",Neutru
1552,3073,612,Fotbal : Ibrahimovic riscă o suspendare de trei ani din partea FIFA,Neutru
1553,2268,614,"VIDEO   ; FOTO . Furie și neputință în Sectorul 6 : pe ultima sută de metri , excavatoarele Primăriei lui Mutu sparg alei impecabile , schimbă borduri și distrug grădinile din jurul blocurilor   via",Furie
1554,3901,635,"Știți cine a închis Oborul ? Chiar halelor , care v- a jefuit timp de 8 ani pentru o amărâtă de tarabă !   via   CE NU STIE BIETUL TARAN ?",Tristete
1555,426,426,"  Nu va cunosc , vreau doar sa va urez : răbdare și înțelepciune . Sa aveți o familie sănătoasă și voioasa .",Bucurie
1556,1130,254,"Alarmant ! Numărul cazurilor de intoxicaţii cu ciuperci , în creştere . Timp de o săptămână , 11 ... -",Frica
1557,6,6,"Egoismul nostru include un fel de domeniu : este al meu , și acesta și acesta . ”   Orice este al meu , îl iubesc , îl atrag și îl prețuiesc .   Nu prețuiesc nimic care să depășească sfera egoismului meu . Dimpotriva , poate că nu am nevoie și nu vreau să o văd lângă mine . Kabbala",Bucurie
1558,3227,766,"Suma incredibilă pe care a pierdut -o marţi , după ce acţiunile Tesla s- au prăbușit -  ",Neutru
1559,3346,80,"13:10 Chiţac : Sunt extrem de mâhnit ! : PNL Vergil Chițac , reacţie după ce a fost …",Tristete
1560,1458,582,CNA trage de urechi televiziunile după relatările alarmiste despre coronavirus şi lansează un de urmat în perioada stării de urgenţă ...,Frica
1561,1970,316,Mă amețești . Mă notifică FB că ai postat ceva . Verific . Print screen de pe Twitter . Acu ’ asta aici . Mă duc să -mi fac niște gogoși de nervi .,Furie
1562,3135,674,"Starlink , internetul care vine din cer    Iar acum , Starlink , serviciul prin care și SpaceX vor să ofere internet întregii planete până în 2021 , poate fi apogeul acestei ascensiuni .",Neutru
1563,2456,802,"Bai , astia din Comisia Europeana , voi nu l'ati ascultat pe lumina fintatelor de pe , bag seama ! Ia vedeti'va voi de treburile voastre , pe planeta la noi e bine , a zis Hai , sictir !",Furie
1564,1055,179,"Marturia ravasitoare a unui roman internat cu COVID-19 : "" Stiti ce- i mai groaznic ? Sa vezi cum e luat pe sus colegul de camera in plina noapte , dus la Reanimare si nu mai apare """,Frica
1565,1144,268,Imaginile care -ți dau fiori ! A fost transmis mesaj de avertizare prin RoAlert VIDEO + FOTO,Frica
1566,3147,686,"La noapte , primul eveniment astronomic remarcabil al anului 2021 , vizibil cu ochiul liber ⋆ Adpres Media |  ",Neutru
1567,1618,742,Crăciun de coșmar pentru zeci de de pe strada Dragalina și Mamaia ! Mai multe case au fost inundate,Frica
1568,1552,676,Tot mai mulți se confruntă cu anxietate și depresie din cauza pandemiei de coronavirus   news stiri romania,Frica
1569,1737,83,"Dupa dezastrul la guvernare , am zis ca mai rau nu se poate . Dar au aparut idiocratii lui Cioros . Plus , ca sa fie tacamul complet , Hoha l- a mai pus si pe ' la guvern in plina pandalie . 🤣 🤣 🤣 SaIgienizamRomaniaCuTefelisti",Furie
1570,714,714,cu mare placere Stapina 🤠,Bucurie
1571,3653,387,"Cred că am mai zis pe aici dar ... urăsc să calc haine . Nu cred că există treabă mai neplăcută pe lume .   Dacă vreodată m- oi îmbogăți , primul lucru pe care îl voi face va fi să angajez pe cineva să o facă în locul meu !",Tristete
1572,3280,14,Imagini dezolante aufost surprinse sâmbătă dimineaţa în Parcul Independenţa din centrul municipiului Vaslui . Cetăţenii care au ieşit în parc în prima zidupă relaxarea măsurilor desiguranţă socială aulăsat în urma lor omizerie de nedescris . Si farmaciile Tataru nu mai aveau masti !,Tristete
1573,2126,472,Scandal monstruos într- o comună din Dâmbovița . Medicul de familie a fost depistat pozitiv cu coronavirus și … ...,Furie
1574,2999,538,"Analiză de impact : Un proiect de lege care poate genera pierderi de 9,3 miliarde euro va fi discutat azi în Guvern",Neutru
1575,452,452,Cele mai frumoase cântece ale Bucovinei |    via,Bucurie
1576,2701,240,Meniul zilei la Restaurant Bella Italia   Vă așteptăm cu drag ! la Bella Italia Romania,Neutru
1577,355,355,not sorry e mai amuzant sa fac tweeturi decat sa iti spun un lucru direct sau ceva idk 😋 😋,Bucurie
1578,1690,36,Daca n- am apa calda ce zic acum ? sau ? 🤔,Furie
1579,708,708,isi ascunde varsta . Pozele sexy cu care si- a delectat,Bucurie
1580,416,416,"cu bucurie , veniţi cu veselie înaintea Lui ! Psalmul 100:2 VDC  ",Bucurie
1581,1836,182,"PS4 . Torente , tu n- ai nici virsta , sa fi facut ARMATA , General si de Brigada , nu merge , ori e si sapa la Santier , ori e General simpu , sau de DIVIZIE , netrebnicule , HAI SICTIR .",Furie
1582,3783,517,"Cu mâhnire în suflet , dar cu inima curată , vă informez că astăzi mă despart de PNL . nu mă ( mai ) vor , deși s- au strâns peste 4.000 de semnături în numele meu pentru candidatura la primărie , iar dragoste cu de- a sila nu se poate .  ",Tristete
1583,3678,412,"Nasol !   Cel puţin 38 de au murit miercuri în urma unei avalanşe în care au fost prinşi mai mulţi agenţi de intervenţie care participau la o misiune de salvare , demarată după ce o primă avalanşă a făcut cinci cu o zi înainte",Tristete
1584,915,39,"Imagini de coşmar la Ciuperceni , după ce un BMW s- a făcut praf într- un cap de pod . Trei au rămas orfani   stiri romania Observator",Frica
1585,1998,344,"  Numai prin revoltă populară ... și boicotarea alegerilor , care or mai fi ... ! ! Politic nu văd în stare pe nimeni .. ! ! Românii pot dovedi ceva decât să stea pasivi și să lase un ticălos de nemțălău să -și bată joc de ei .. ! !",Furie
1586,2377,723,Nu suport cei care vin și ma ataca aiurea când eu îmi văd de treaba mea . Nici nu deschideam discuția asta dacă nu eram atacată ptr istoria care o apar și care ne- a fost furată . Când m- am aparat ce ai făcut ? Tu te- ai supărat pe,Furie
1587,1080,204,"Eroii din prima linie , între frică și datorie : Trebuie să fim   puternici  ",Frica
1588,3321,55,"  Dacă un prostovan se filmează când circulă cu vit de 200km/h , sau omorând un caine , poliția se autosesiz imediat . Că fetița asta e chinuită până la a i se smulge scalpul , nu cred să pese autorităț . a rămas cheală pt t",Tristete
1589,3388,122,"Prin vene simt curgând venin ,   Reflexia ta , îmi devine etern chin ... Pulsul îl simt cum mi se stinge ... Și moartea cum pe inimă mă atinge .....",Tristete
1590,482,482,"  Daca eram eu subiectul discutiei , as fi acceptat pentru amuzament . Altfel , apreciez ca ai intrebat inainte :)",Bucurie
1591,4043,777,"  La mine nostalgie , melancolie , tristețe , îngrijorare ... Habar nu am , dar vreau sa vad deznodământul .",Tristete
1592,36,36,"   De ce ? Este distractiv ce faci tu . Poti posta cand vrei , ce vrei , nu inseamna sa stai aici dependenta , sa te simti prizoniera a twitter -ului . Dar daca asta te face sa te simti bine , este ok ♥ ️",Bucurie
1593,1314,438,"  Mai degrabă e de luat in seamă gr de expunere , că poți să ai si , exp repetată intr- un anumit interv de timp , nu te ferește de infectare . Dar expunerea cu măsură poate contribui la dobândirea imunității , pe care o",Frica
1594,965,89,Doliu în Constanța . Medicul Mihaela Irina Bitoleanu a murit într- un groaznic accident auto pe A2 ...,Frica
1595,3327,61,Sticla goală e o priveliște dezolantă și demotivantă .,Tristete
1596,1430,554,"De fiecare data cand aud reclama aia cu “ și șuș cu chitara -n dreapta și șuș cu chitara -n stanga ... ” imi imaginez cu bietul , la final , fuge ca sa nu incaseze cateva castane , ca -i tremura vocea la ultimele doua cuvinte .",Frica
1597,686,686,"  Eu cred că nu te plimbi suficient în țara ta , încearcă să fii puțin mai atentă la detalii , ai sa observi la tot pasul grămăjoare de mâncare pentru animale , lăsate de .",Bucurie
1598,2290,636,"🤔 Atac masiv în toată mass-media , audio-vizuală , scrisă și online al tuturor hienelor frustrate și limitate intelectual și profesional al abjecților din guvernul Orban ; NU am spus PNL-ist pentru că GREI ai PNL -ului sunt efectiv marginalizați. ⚠ ️Hiena–un animall TRANSEXUAL",Furie
1599,3375,109,„ Sunt mâhnit pentru că unii nu știu ce înseamnă solidaritatea și au încercat să profite electoral de această   pandemie ”,Tristete
1600,2644,183,"Se pare că și vaccinul de la Johson ; creează probleme asemănătoare cu cele de la AstraZeneca pentru categoria de vârstă 18-60 de ani , . :(",Neutru
1601,2103,449,"Orban : Se termină pandemia , . Fierbe ( Iohannis ) de nervi că -i luăm jucăria preferată … Cică să testăm la dublu , la triplu , să fie mai mulţi   covizi .",Furie
1602,3717,451,TRAGEDIE ! Un de 22 de ani a murit în brațele tatălui după un accident cumplit ! --,Tristete
1603,2851,390,"Spitalul din , unitate suport pentru COVID 19   brasov eveniment",Neutru
1604,241,241,Nu stiu altii cum sunt dar eu m- am delectat cu Brueghel cel Batran la stanga si cu Brueghel cel Batran la dreapta .,Bucurie
1605,2324,670,"Așteptat de ” ” , Teodorovici l- a făcut praf pe ” protestatar ” – explozie de furie !",Furie
1606,1536,660,"Lăsați cu sicriul în drum – Trupul neînsuflețit al unui din Agnita , reținut de teamă că a murit de coronavirus",Frica
1607,3967,701,"teribile din infern ! E tragedie totală în Italia . Mii de familii , afectate  ",Tristete
1608,2071,417,"CTP : „ .. Diana Șoșoacă : Asemenea combinație de vulgaritate , agresivitate și prostie . ”   Nu -i așa ! Cumătra lu ' Șoșoacă e una dintre cele mai reușite între secătura obraznică și neamu ' prost .",Furie
1609,3028,567,Naţionala de fotbal în sală s- a reunit la Timişoara pentru ultimele două jocuri din preliminariile EURO,Neutru
1610,2100,446,"  Twitter este “ pușcăria Facebook ” pentru ăștia iuți la mânie . Acolo au luat deja 24 ore , 3 zile , 7 zile și apoi porții de 30 de zile de suspendare . Ei practic se întorc pe Facebook dar nu rezistă fără să înjure mai mult de",Furie
1611,2613,152,"   Fata de Paris , Londra , Bruxelles sau New York ? Mult mai ieftin si mult mai sigur .",Neutru
1612,295,295,Mulțumesc asemenea . O zi plăcută   plină de speranță   🙋 ‍ ♀ ️ 💥 🌈 🌍 ❤ 🇷 🇴 😘 😘,Bucurie
1613,1092,216,Au fost “ vai de capul lor ” toata perioada de carantina . Numai minciuni in presa . Le tremura scaunele pe care stau in .,Frica
1614,3782,516,"   e , e foarte trist",Tristete
1615,3467,201,Ai cazut in butoiul cu melancolie ?,Tristete
1616,2796,335,11 APRILIE – NĂSCUŢI PENTRU MUZICĂ   via   muzical,Neutru
1617,1217,341,"EXCLUSIV – SPAIMA DE COVID-19 : O mămică ținută cu copilașul în brațe 4 ore în fața spitalului Sighet . Fetița în vârstă de un an și 9 luni avea 39,9 febră   via   Mare 24",Frica
1618,381,381,", euforic după o nouă evoluţie stelară la Slavia . "" Chiar nu conta cine oferea pasa decisivă """,Bucurie
1619,2654,193,"•căști   •pături   •mâncare multă   •haine comode •cafea •guma , bomboane mentolate   •rucsac •perne •filme descărcate pe telefon sau laptop   •cărți de citit sau de joc",Neutru
1620,3694,428,"   Cred că mulți au luat exemple de hoție , trădare și alte asemene acte - de la noi , românii . Am ajuns pe ultimul loc la o grămadă de lucruri bune , dar la rele- din nefericire- suntem pe primul loc . Mafia italiană cred c a luat exemple de",Tristete
1621,1366,490,"     Eu acum le- am dezactivat . Era util sistemul , până anul ăsta când și- au bătut joc de ca să bage oamenii simpli în sperieți . Bunică -mea data trecută tremura",Frica
1622,1946,292,"Atat de furioasa sunt cand stiu ca ord de prelungire a st de urg a lui Wuhannis va fi votata de parlamentarii   mate fripte , carora putin le pasa ce se va mai alege de Ro si de oameni dupa ridic restrictiilor , ca simt o nevoie nestapanita sa injur cat mai porcos , cum n- am mai facut -o",Furie
1623,1024,148,"Rusia : Doctoriţa care l- a sfidat pe Putin şi a dat alarma despre coronavirus , arestată şi amendată . „ Am leşinat şi m- am trezit în închisoare “ | Ultima oră",Frica
1624,1294,418,"al ONU , '' profund ingrijorat '' dupa recurgerea la forta in Belarus impotriva manifestantilor pasnici",Frica
1625,2918,457,Momentul lansării cu succes a misiunii SpaceX - NASA,Neutru
1626,3172,711,Inca 28 de ore de cand nu am mai mancat .,Neutru
1627,1054,178,"Ce înseamnă deficitul de 8,6% în 2020 ? Câciu , ÎNGRIJORARE . Scenariu crunt despre ce urmează - DCNews",Frica
1628,2464,3,Transmite . În aplicația Digi Online .,Neutru
1629,3992,726,"Când aveţi câte o greutate sau un necaz , nu vă mai frământaţi până vi se sparge un vas de sânge la cap , sau vă îmbolnăviţi de stres şi luaţi tone de pastile . Spuneti asa … -  ",Tristete
1630,3338,72,TRAGEDIE ! Un MOLDOVEAN care lucra în Israel s- a ÎNECAT în Marea Mediterană ( FOTO ) -,Tristete
1631,3576,310,bag pula frt nu ne a lasat sa prezentam abia saptamana viitoare si am fost si SINGURA grupa care a prezentat nici macar nu aveam prezentarea gata si tremuram ca proasta imi vine sa plang voua cum va e ziua 😐,Tristete
1632,1157,281,"Mărturia cutremurătoare a unui supraviețuitor al atacului terorist din Germania : „ Frate , nu îmi mai simt limba . Nu pot să respir ! ”  ",Frica
1633,2031,377,"  Nu isi ia nimeni nici o muie înapoi tot a voastră rămâne .   Câțiva ametiti ignoranți s- au întors în țară restul stiu ca nu trebuie sa călătorească . PSD rămâne tot un partid de hoti , de care ne chinuim sa scăpăm mai rau ca",Furie
1634,3906,640,Cum arată viața de când a dispărut din televiziune : „ Regret că n- am fost mai ponderată ” ...,Tristete
1635,3732,466,faptul că doar prietenele mele înțeleg această glumă e cam trist,Tristete
1636,849,849,1.Noteaza pe o foaie toate lucrurile frumoase din viata ta 2.Intinde -te pe iarba si citeste 3.Reia activitatea preferata din copilarie macar pentru o ora 4.Scrie o scrisoare de la   tine pentru 10 ani ... povesteste tot ce ti se intampla si peste 10 ani o vei citi,Bucurie
1637,19,19,"Dacă tot stauacasa am zis să pun o imagine din preajma apusului în fiecare zi .   Astfel , îmi exersez pasiunea pentru fotografie și îmi doresc să inspir liniște și recunoștință .   Voi pune câte una din același loc .   Să fie cu optimism și culori pentru viață …",Bucurie
1638,3957,691,Tragedie în Belgia : Un român și- a pierdut viața după ce a căzut de la 12 metri în timp ce muncea   via,Tristete
1639,3812,546,PLÂNG PLÂNG TACI,Tristete
1640,201,201,"Liviu , în RELATĂRI DESPRE EGO , JUBILARE ȘI PRIMITIVISM : Dacă îți setezi cugetul să funcționeze după vibrația inimii , poți învinge individul și așa te vei trezi , așa îți vei da seama cine ești , ce , de ce și ca toți cei treziți , vei dori pace .",Bucurie
1641,1062,186,Un atentat terorist sângeros a avut loc în urma cu puţin timp . Cel puţin cinci au murit -,Frica
1642,829,829,"Am descoperit săptămâna asta un interviu cu ( de care nu auzisem până acum ) în lui . E o desfătare pentru minte și suflet să ascult discuția asta , în trafic spre-dinspre birou . Superb ! 👏   ",Bucurie
1643,2775,314,Everton mai face un pas greșit și începe să se contureze încă un sezon mediocru pentru o echipă cu mari ambiții . Palace și- a făcut treaba și dat lovitura pe final pentru un punct cu care ajung la 38 .   📈 Note : 6.3 - 6.1 ( pauză : 4.7 - 4.5 ) MOTM : Guaita 🗑 Petarda : Keane,Neutru
1644,1102,226,", semnal de alarmă privind medicamentele anti-COVID . Află despre ce este   vorba !",Frica
1645,2526,65,"💥 💯 💯 Când ? 19 iunie , ora 19.00-20.30 , ( online prin skype , pe un grup special creat pentru acest eveniment . Locuri disponibile ? Numărul de ascultători este limitat la 10 , pentru a putea fiecare dintre cei prezenţi să …",Neutru
1646,443,443,"  Multumim , vacanță frumoasă vă doresc cu vreme caldă și momente plăcută alături de cei dragi să aveți !    Weekend minunat !",Bucurie
1647,351,351,Noi preferam Craciunul plin de culoare se veselie ! Tu ?   christams christmastree joinus,Bucurie
1648,3692,426,"  Am observat ... din câți am prin zona , doar vreo trei mai țin la ideea sa ducă o viața normala , restul s- au încuiat benevol . Au rezistat mult , dar pana la urma i- a doborât frica . Aștept sa se uzeze frica sa își revină încet , ca",Tristete
1649,106,106,Alegerea și testarea ceaiurilor și infuziilor a devenit o adevărată delectare atât pentru cunoscători cât și pentru cei ce descoperă pentru prima dată beneficiile unui ceai de calitate de pe,Bucurie
1650,530,530,"  Dacă vesel se trăiește , bate-așa ... pampam",Bucurie
1651,3060,599,Loc de munca- : Regiune Centre ( 1h de Paris )   Contact- 0040744109480,Neutru
1652,1627,751,"80 de ani de teroare rusească în Basarabia – 28 iunie 1940 , zi de doliu național   !",Frica
1653,2454,800,Rude plătite ca să spună că virusul ucide . Ministru : și   ofensă,Furie
1654,3943,677,Lol .. la cati bani produci .. tot cu trenul .. tot cu trenul?! 🤦 ‍ ♂ ️ .. nasol sa ai peste 😏,Tristete
1655,472,472,: ‘ Am fost încântat să călătoresc pentru două zile în acele părți ale Ro unde secuii și- au întemeiat casele cu secole în urmă . Aceștia au sosit în Europa ( ... ) și -au păstrat identitatea proprie mai bine de 800 de ani .   VisitRomania,Bucurie
1656,3970,704,"125 de ( 9-V-1895 Lancrăm , Alba , România/6-V-1961 Cluj , Republica Populară Română ):    Melancolie   Un răzleţ îşi şterge lacrimile reci pe geamuri . Plouă . Tristeţi nedesluşite -mi vin , dar toată durerea , ce- o simt n- o simt în mine , în inimă ,",Tristete
1657,2871,410,", o locatie perfecta   de relaxare   pe malul Dunării  ",Neutru
1658,3733,467,Se vede de la o poştă că e o manevră pentru a se victimiza şi pentru a mai lua ceva voturi ! Dar şi pentru ca lumea să se convingă că e nasol cu virusul ăsta . Mai trebuie să intre şi Werner în carantină şi Carnavalul e compl,Tristete
1659,2080,426,Daca nu ne Impartasim pana se inchide lumea atunci ne vom indraci . Chiar acum totul e in proces intens de indracire . Lipsa de slujbe si moaste e demonizare .   Game over pas cu pas spre sfarsitul lumii,Furie
1660,969,93,Eu sunt de fapt mai îngrijorat de partea cu interzisul reacțiunii .,Frica
1661,396,396,"  Azi a venit postasul , nerabdatoare s- o citesc . Editia este in spaniola pentru a beneficia si sotul meu de lectura . Cand aveti drum la Madrid si un pic de timp liber , dati -mi de veste , va putem oferi o "" delectare intelectuala""cu exemplare literare ,",Bucurie
1662,754,754,"Plus va mulțumesc tuturor fluturașilor mei că am făcut 1k într- o lună :))) ) Daca facem până de Paști 1,1k o sa aveti o surpriza :))) ) ) ) Cu ,                Fluturica voastra",Bucurie
1663,1539,663,"  o ia pe scurtatura deci , , lașitate",Frica
1664,1526,650,"Panică într- un bloc din Vaslui , în urma unui incendiu . 17 au fost evacuate , trei dintre acestea ajungând la   spital  ",Frica
1665,489,489,“ Aceasta muzica nestemata care nu poate fi ascultata ” . M- am delectat a doua oara dupa ce i- am auzit in direct de dimineata 👍 👍 👍 🤣 🤣 🤣,Bucurie
1666,1932,278,"Muiști m- au băgat în depresie doamne ... anxietate atacuri de panică am numai toane eram o floare colorată , n- am petale .....",Furie
1667,3527,261,"  Din nefericire pentru multi sarbatorile sunt un de stres si un loc de refulare a frustrarilor din decursul unui an intreg . ☹ ️ Plus de asta la noi se practica aruncatul cu reprosuri , care in principiu sunt doar inchipuiri de ce",Tristete
1668,1360,484,"Incident de groază , surprins chiar la intrarea unui pasaj subteran din capitală -",Frica
1669,1323,447,sunt ametita in draci si tremur dar o sa ma fac cu epilatorul si pe maini ? NORMAL 🕯 ️,Frica
1670,250,250,Câți oameni cu optimism debordant avem aici 😂 😂 😂,Bucurie
1671,3291,25,"   eu inteleg . dar nu este in puterea mea sa te iert . sunt care au pierdut si mai apropiati . stiu ca este expresia asta "" facem haz de necaz "" , dar cu o boala asa serioasa nu ar trebui sa faci : //",Tristete
1672,589,589,"  Te urmăresc de ceva timp , si nu numai aici ☺ , esti superbă , pentru mine esti o încântare , mulțumesc",Bucurie
1673,2634,173,"Psiho-dieta , dieta cu ajutorul minții , acum pe Digi .   dacă ești interesat de ceva SF.",Neutru
1674,2023,369,"  Aia -i , că fuge de dovezi ca dracu ' de tămâie . Cea mai mare frustrare a românului e aia când trebuie să recunoască că și- a luat muie , că parcă am inventat noi țeapa și ne e frică să nu ne fure alții ideea",Furie
1675,3230,769,"Europa Plus : Rusia a pus -o pe lista de urmăriți pe lidera opoziției din Belarus ,",Neutru
1676,518,518,În urmă cu câteva zile mi- a ajuns coletul de la femmeluxefinery iar acum pregătesc articolul cu produsele primite . Sunt tare încântată de ele și de avea aștept să le vedeți și voi .   Voi ați cumpărat haine în perioada …,Bucurie
1677,987,111,"Mi- a fost distrusa viata , munca , familia ! Din 2012 supravegherea insotita de batjocura a noastra a fost continua . Sunt practici mizere de procuratura stalinista , cu "" IDIOTI SI IDIOATE UTILE "" , folosite pt a incerca intimidare , enervare , manipulare ... Tehnicile criminale cunoscute .",Frica
1678,901,25,"Am ajuns efectiv batjocura unor boarfe de bloc , ale unor , tiganci si nebuni .   Din 2012 , viata mea a devenit un cosmar , o spaima si o tortura continua din 2017 . Nu am crezut niciodata sa ajung unor asemenea nenorociti si nenorocite .",Frica
1679,874,874,"Pentru mine , marea este mai mult decât o afecțiune stabilă ... este dragoste , genul care nu pot trăi fără ea și îmi place la Nebunie ... Acest lucru se aplică autocertificării ?",Bucurie
1680,1810,156,De ce m- o enervat rau faza asta ajutor-,Furie
1681,1169,293,De ce nu iese in strada Horeca ? De spaima !,Frica
1682,3085,624,Care e restaurantul tău preferat ? Unde se află ? — N- am mai fost la restaurant de ceva vreme,Neutru
1683,2135,481,", agresat grav și terorizat în prima zi din   2021 !",Furie
1684,3705,439,"EXCLUSIV , îndurerat după moartea lui . Ce amintiri prețioase are cu starul argentinian , din ’ 94",Tristete
1685,3769,503,Nazistul JeghanniSS se declară îndurerat de tragedia de la Piatra Neamț . De fapt e îndurerat că nu poate da vina pe Pe- Se- De !,Tristete
1686,1032,156,"  Numai porumbeii scot ăștia pe gură ... toți unul și unul , și în trecut și în prezent și mi- e teamă ca și în viitor ...   Le- a pierit la toți râsul ... și speranța",Frica
1687,231,231,"  Numai cine a trăit sentimentul ăsta poate înțelege cu adevărat ! Era simpatic foc ! 🤗 Gândește -te că a mers spre o lume mai bună și va veghea mereu asupra ta , căci asta face cel mai bun !",Bucurie
1688,1802,148,coaie cand iti fut una te zbor la ma-ta înapoi in pizda,Furie
1689,3331,65,"   Se va muri direct , fără depistare . Nu avem teste , sunt infectati . Dumnezeu cu mila .",Tristete
1690,1853,199,"Cam toate gafele peneliste se trag de la disperarea sugativei . Sugativa liberală secătuită de așteptare zadarnică n- a mai rezistat și s- a băgat în mare pripă la guvernare destrăbălată , nestăpânită , înfometată , ahtiată , uscată până în măduva oaselor",Furie
1691,1514,638,"niciodată nu va voi simți bine într- un loc unde mi se repeta într- una cât de închisă is și cât de timida , poate dacă nu și- ar mai bate atâta joc de mine as putea vorbi și eu cu",Frica
1692,1856,202,", se repeta , cine e revoltat , cine plateste ? !   Nimeni ?   Cu siguranta ca da , popor anesteziat !",Furie
1693,1394,518,Fior pe şira spinării în ultimele secunde ...,Frica
1694,3509,243,"Este trist și , nu contează ce rasă sau etnie este , ce au făcut sau vroiau să facă . Faptul este că cineva a aruncat asupra unei rase umane și mai ales cu un obiect , merita sa stea închis intr- o grota pe viața și tăiate toate drepturile dobândite .",Tristete
1695,1356,480,Hagi „ tremură “ pentru al doilea an la rând : În ce a ajuns echipa lui şi ce spun cifrele - Adevărul,Frica
1696,3811,545,"  Nu este puternic să fii imun la durere ... Dar merge mai departe , în ciuda simțirii ... Nu te descuraja .",Tristete
1697,2849,388,vine în 2021 și va fi cel mai ieftin smartphone 5G al companiei sud-coreene,Neutru
1698,2900,439,"Referitor la acțiunile de colectare a deșeurilor vegetale . 🍂 🍁   Ținând cont de întrebările și solicitările sucevenilor privind ridicarea deșeurilor vegetale , ,   reamintește faptul că Primăria Suceava ...  ",Neutru
1699,985,109,""" Trebuie să vorbim "" îmi dă mai multă anxietate decât orice altceva ...",Frica
1700,3568,302,"  Imi pare rău , cea mai mare durere pentru o mamă 😔 😔 😔 😪",Tristete
1701,2151,497,"Deci am pierdut de tot firul la fizica anul asta , sa ma fut in ea de scoala online",Furie
1702,3524,258,"   Probabil . Nu știu exact cum e în fotbal , am auzit de șpăgi la să -ți bage plodul în echipă . Fie -mea face ( alt ) sport de performanță și știu ce jale este în ramură ei sportivă .",Tristete
1703,173,173,Era tare bucuros de cum miroasă mâna de la mentă . 😁,Bucurie
1704,2273,619,", de nestăpânit . Milionarul a furat date secrete despre familia și a lui din arhiva MAI . În plus , a participat la o intervenție deghizat în polițist ...",Furie
1705,1456,580,"După acest atac terorist ucigaș fără precedent împotriva umanității , apar tot felul de filmulețe care încearcă să ne amorțească vigilență și furia prin frică și distragerea atenției că suntem duși la un abator gândit de minți criminale .",Frica
